TENANT_ID,TABLE_SCHEM,TABLE_NAME,COLUMN_NAME,COLUMN_FAMILY,TABLE_SEQ_NUM,TABLE_TYPE,PK_NAME,COLUMN_COUNT,SALT_BUCKETS,DATA_TABLE_NAME,INDEX_STATE,IMMUTABLE_ROWS,VIEW_STATEMENT,DEFAULT_COLUMN_FAMILY,DISABLE_WAL,MULTI_TENANT,VIEW_TYPE,VIEW_INDEX_ID,DATA_TYPE,COLUMN_SIZE,DECIMAL_DIGITS,NULLABLE,ORDINAL_POSITION,SORT_ORDER,ARRAY_SIZE,VIEW_CONSTANT,IS_VIEW_REFERENCED,KEY_SEQ,LINK_TYPE,TYPE_NAME,REMARKS,SELF_REFERENCING_COL_NAME,REF_GENERATION,BUFFER_LENGTH,NUM_PREC_RADIX,COLUMN_DEF,SQL_DATA_TYPE,SQL_DATETIME_SUB,CHAR_OCTET_LENGTH,IS_NULLABLE,SCOPE_CATALOG,SCOPE_SCHEMA,SCOPE_TABLE,SOURCE_DATA_TYPE,IS_AUTOINCREMENT,INDEX_TYPE,INDEX_DISABLE_TIMESTAMP,STORE_NULLS,BASE_COLUMN_COUNT,IS_ROW_TIMESTAMP,TRANSACTIONAL,UPDATE_CACHE_FREQUENCY,IS_NAMESPACE_MAPPED,AUTO_PARTITION_SEQ,APPEND_ONLY_SCHEMA,GUIDE_POSTS_WIDTH,COLUMN_QUALIFIER,IMMUTABLE_STORAGE_SCHEME,ENCODING_SCHEME,QUALIFIER_COUNTER,USE_STATS_FOR_PARALLELIZATION
,,BGFRESHPRODUCTS,BARCODE,0,,,,,,,,,,,,,,,12,,,1,3,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,CATEGORY_ID,0,,,,,,,,,,,,,,,12,,,1,4,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,CREATED_AT,0,,,,,,,,,,,,,,,93,,,1,1,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,ID,,,,,,,,,,,,,,,,12,,,0,2,2,,,false,1,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,ITEM_CODE,0,,,,,,,,,,,,,,,12,,,1,5,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,MBQ,0,,,,,,,,,,,,,,,12,,,1,12,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,MOQ,0,,,,,,,,,,,,,,,12,,,1,6,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,MRP,0,,,,,,,,,,,,,,,12,,,1,7,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,STATUS,0,,,,,,,,,,,,,,,12,,,1,9,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,TITLE,0,,,,,,,,,,,,,,,12,,,1,10,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,UPDATE_AT,0,,,,,,,,,,,,,,,93,,,1,8,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGFRESHPRODUCTS,VENDOR_ID,0,,,,,,,,,,,,,,,12,,,1,11,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,,,0,u,,19,,,,false,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-1,,false,0,false,,false,,,1,0,,
,,BGMAPPEDTABLE,ALLOCATED,0,,,,,,,,,,,,,,,12,,,1,13,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,ALLOCATED_DATE,0,,,,,,,,,,,,,,,91,,,1,19,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,DEPARTMENT,0,,,,,,,,,,,,,,,12,,,1,10,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,ITEM,0,,,,,,,,,,,,,,,12,,,1,2,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,ITEM_CODE,0,,,,,,,,,,,,,,,12,,,1,3,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,KEY_ID,,,,,,,,,,,,,,,,12,,,0,1,2,,,false,1,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,LAST_3WEEKS_SALES_AVG,0,,,,,,,,,,,,,,,12,,,1,9,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,LAST_WEEK_SALES,0,,,,,,,,,,,,,,,12,,,1,8,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,MBQ,0,,,,,,,,,,,,,,,12,,,1,18,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,MOQ,0,,,,,,,,,,,,,,,12,,,1,6,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,ORDERQTY,0,,,,,,,,,,,,,,,12,,,1,17,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,ORDER_DATE,0,,,,,,,,,,,,,,,91,,,1,5,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,RETURN,0,,,,,,,,,,,,,,,12,,,1,11,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,STOCK,0,,,,,,,,,,,,,,,12,,,1,4,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,STORE,0,,,,,,,,,,,,,,,12,,,1,7,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,STORE_ID,0,,,,,,,,,,,,,,,12,,,1,12,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,SUGGESTED_ORDER,0,,,,,,,,,,,,,,,12,,,1,16,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,TOTAL_ORDER,0,,,,,,,,,,,,,,,12,,,1,15,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGMAPPEDTABLE,WH_STOCK,0,,,,,,,,,,,,,,,12,,,1,14,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,,,0,u,,16,10,,,false,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-1,,false,0,false,,false,,,1,0,,
,,BGPODATA,CATEGORY1,0,,,,,,,,,,,,,,,12,,,1,8,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,DEPARTMENT,0,,,,,,,,,,,,,,,12,,,1,7,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,DIVISION,0,,,,,,,,,,,,,,,12,,,1,5,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,ID,,,,,,,,,,,,,,,,12,,,0,1,2,,,false,1,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,ITEM_CODE,0,,,,,,,,,,,,,,,12,,,1,9,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,ORDER_DATE,0,,,,,,,,,,,,,,,91,,,1,2,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,ORDER_NO,0,,,,,,,,,,,,,,,12,,,1,3,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
,,BGPODATA,POAMT,0,,,,,,,,,,,,,,,6,,,1,11,2,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,
